Date,GoogleTrends,Bitcoin_DD,MarketPrice,TradeVolume,NewPosts,NewMembers,PageViews,Difficulty,CostPerTransaction,CostPerTransactionPercent,EstimTransactionVolume,MedConfirmationTime,NumOfAddresses,NumOfTransactions,OutputVolume,TotalBitcoins,TransactionFees,TransactionFeesUSD,DowJones,EURUSD,USDEUR
09/02/2017,56.00,,976.10,141974564.62,12468.00,472.00,2216795.00,393567551403.43,6.45,0.63,362368.05,16.63,575007.00,346544.00,3197018.87,,174.19,170353.60,20172.40,1.0658,0.9385
10/02/2017,49.00,,999.10,64475260.20,11541.00,407.00,2569122.00,393567551403.43,6.52,0.67,296633.85,10.43,507435.00,304456.00,2778948.34,16156037.50,141.11,140731.20,20269.37,1.065,0.9397
11/02/2017,46.00,,1008.85,29598254.94,11493.00,430.00,2616943.00,393567551403.43,7.07,1.14,162125.91,17.16,474676.00,262686.00,1418142.40,,117.08,117314.17,20269.37,1.065,0.9397
12/02/2017,42.00,,1000.60,14753502.29,11330.00,354.00,2383206.00,393567551403.43,7.80,1.59,117232.79,13.98,422084.00,238182.00,956506.56,,102.74,102392.27,20269.37,1.065,0.9397
13/02/2017,45.00,,999.88,29689012.95,11769.00,465.00,2375830.00,393567551403.43,7.53,1.12,193640.68,9.27,503160.00,288290.00,1591074.65,16161562.50,136.77,136524.86,20412.16,1.0603,0.9435
14/02/2017,42.00,,1011.78,39199176.35,11907.00,475.00,2248998.00,393567551403.43,7.24,0.99,227168.88,12.78,530239.00,315084.00,1925169.97,,140.99,142796.00,20504.41,1.0577,0.9454
15/02/2017,45.00,,1012.33,22919392.20,11496.00,441.00,3224586.00,393567551403.43,6.44,0.94,199854.02,19.28,495896.00,294786.00,1750347.68,16165412.50,134.05,135912.17,20611.86,1.0597,0.9433
16/02/2017,47.00,,1035.21,41105343.50,11410.00,438.00,3099096.00,393567551403.43,7.53,0.99,209183.43,11.63,489189.00,285329.00,2996789.98,,170.93,177218.60,20619.77,1.066,0.9369
17/02/2017,47.00,,1055.54,50584844.51,10711.00,410.00,3493031.00,393567551403.43,6.80,0.79,259513.03,12.87,550072.00,319767.00,2501945.96,16169187.50,165.84,175596.08,20624.05,1.0614,0.9422
18/02/2017,46.00,,1056.64,29732832.52,10700.00,459.00,3418615.00,432944392642.63,7.55,1.22,167671.19,10.77,510385.00,288149.00,1252864.20,,153.37,162538.45,20624.05,1.0614,0.9422
19/02/2017,43.00,,1052.78,18054662.30,10562.00,400.00,3620530.00,432944392642.63,7.57,1.11,162299.89,11.52,458998.00,251721.00,1419255.29,,129.44,136757.35,20624.05,1.0614,0.9422
20/02/2017,44.00,,1084.76,32526100.41,11160.00,478.00,3717184.00,432944392642.63,7.79,1.13,177737.96,17.13,503952.00,282728.00,1561277.91,,159.91,175137.83,20624.05,0,0.9422
21/02/2017,53.00,,1123.79,67820657.93,11452.00,498.00,3514903.00,432944392642.63,7.66,0.89,211907.88,12.28,487720.00,279090.00,1754148.41,,165.82,187373.29,20743.00,1.0551,0.949
22/02/2017,54.00,,1123.22,59657200.09,11714.00,481.00,3339913.00,432944392642.63,7.62,0.97,198255.61,16.13,489247.00,284024.00,2560354.05,,183.26,206584.27,20775.60,1.0555,0.9473
23/02/2017,59.00,,1172.02,70101141.97,12076.00,448.00,3543743.00,432944392642.63,7.57,0.75,278550.23,11.98,551454.00,325913.00,3342958.49,,211.65,250387.54,20810.32,1.0586,0.945
24/02/2017,67.00,,1174.87,137557162.44,12255.00,407.00,3434838.00,432944392642.63,7.76,0.72,319779.86,20.88,590852.00,350751.00,1957414.55,16181962.50,230.61,272240.89,20821.76,1.058,0.9467
25/02/2017,57.00,,1150.61,44343352.24,11724.00,405.00,3277915.00,432944392642.63,8.02,1.15,198406.55,10.63,561871.00,326521.00,1233214.16,,191.30,219712.85,20821.76,1.058,0.9467
26/02/2017,48.00,,1175.05,32750847.12,11364.00,374.00,3060772.00,432944392642.63,10.64,1.41,168919.19,11.00,462926.00,265203.00,1128100.27,,161.17,190522.13,20821.76,1.058,0.9467
27/02/2017,53.00,,1190.75,39226303.27,12442.00,447.00,3041111.00,432944392642.63,8.37,0.90,221116.89,12.17,501496.00,284555.00,1881223.05,,195.39,233253.55,20837.44,1.0624,0.9446
28/02/2017,55.00,,1187.57,44954233.93,13189.00,536.00,3034069.00,432944392642.63,7.82,1.00,214370.22,12.55,542156.00,325414.00,1954778.74,16189987.50,227.37,270230.99,20812.24,1.0618,0.9455
01/03/2017,55.00,,1222.50,60151968.38,13330.00,550.00,2949703.00,432944392642.63,7.90,0.87,234425.17,14.38,531642.00,315883.00,2493836.07,16191787.50,229.59,282143.60,21115.55,1.0564,0.9481
02/03/2017,69.00,,1259.41,83439118.77,12914.00,485.00,3047721.00,432944392642.63,8.46,0.64,345021.21,23.25,565741.00,329428.00,2742003.36,,252.23,317553.34,21002.97,1.0514,0.9517
03/03/2017,86.00,,1285.14,64767014.97,12753.00,492.00,2983154.00,445545600358.48,8.21,0.65,330581.43,19.95,583122.00,337310.00,4558368.40,16195637.50,259.69,334969.05,21005.71,1.0552,0.9414
04/03/2017,69.00,,1267.03,30448848.51,12160.00,479.00,2758057.00,445545600358.48,8.94,0.93,203694.74,21.15,489871.00,268875.00,1997534.75,16197287.50,222.87,282289.40,21005.71,1.0552,0.9414
05/03/2017,60.00,,1270.93,27572866.81,11965.00,398.00,3025520.00,445545600358.48,9.32,1.19,172858.20,12.12,524842.00,280739.00,1232770.74,,216.70,276049.27,21005.71,1.0552,0.9414
06/03/2017,63.00,,1275.20,38898409.98,12231.00,479.00,3071883.00,445545600358.48,8.95,0.88,228758.89,13.88,537228.00,287731.00,1915378.96,,238.98,305465.43,20954.34,1.0586,0.945
07/03/2017,67.00,,1238.45,102987980.75,12223.00,475.00,2888094.00,445545600358.48,8.23,0.81,269327.68,14.03,571328.00,327902.00,2099918.94,16202812.50,269.77,333761.81,20924.76,1.0582,0.9464
08/03/2017,70.00,,1157.39,101928717.12,12168.00,444.00,3218331.00,445545600358.48,7.84,0.77,260435.18,13.77,526232.00,297108.00,2522734.84,16204587.50,233.73,270964.07,20855.73,1.0547,0.9487
09/03/2017,66.00,,1192.47,64999435.16,12195.00,482.00,2951415.00,445545600358.48,8.19,0.94,221691.76,13.20,541481.00,303632.00,5699545.52,16206437.50,236.67,282065.43,20858.19,1.0586,0.9455
10/03/2017,92.00,,1098.62,227913163.15,12594.00,426.00,3164608.00,445545600358.48,7.83,0.80,274668.65,10.08,551014.00,308482.00,2751691.90,16208387.50,257.92,282188.06,20902.98,1.0667,0.9371
11/03/2017,75.00,,1179.16,82143460.84,10943.00,424.00,2698821.00,445545600358.48,8.69,1.00,208984.54,15.67,518975.00,280681.00,1651256.17,,217.67,255280.70,20902.98,1.0667,0.9371
12/03/2017,57.00,,1227.49,52464174.42,11581.00,374.00,2914453.00,445545600358.48,11.79,1.22,174427.10,14.38,422478.00,221110.00,1201859.27,16212187.50,190.63,233444.03,20902.98,1.0667,0.9371
13/03/2017,63.00,,1239.82,67990532.02,12412.00,424.00,2746871.00,445545600358.48,9.19,0.82,247252.05,17.17,516184.00,273079.00,2089770.02,,220.75,272517.02,20881.48,1.067,0.9386
14/03/2017,58.00,,1245.37,51575349.19,12631.00,512.00,2639656.00,445545600358.48,8.86,0.81,273550.07,15.90,561534.00,310395.00,2703063.85,,256.53,319715.47,20837.37,1.0645,0.9431
15/03/2017,55.00,,1257.40,48633668.49,13558.00,539.00,2867726.00,445545600358.48,8.66,0.79,255049.77,13.78,526478.00,292434.00,2274799.16,,236.26,297492.32,20950.10,1.063,0.9316
16/03/2017,58.00,,1180.95,125468036.18,12899.00,498.00,2882859.00,445545600358.48,7.84,0.51,423293.51,14.25,594405.00,327034.00,3316344.04,16219637.50,264.55,311535.94,20934.55,1.0738,0.9288
17/03/2017,59.00,,1091.17,145734375.20,13018.00,435.00,2753559.00,469886043903.47,8.09,0.45,476895.84,9.90,532933.00,292196.00,3122262.98,16221562.50,244.59,266381.90,20914.62,1.0742,0.9313
18/03/2017,69.00,,952.23,167014110.78,13106.00,472.00,2908676.00,469886043903.47,7.80,0.57,380629.79,10.43,505650.00,263530.00,2599334.28,,217.06,204642.00,20914.62,1.0742,0.9313
19/03/2017,63.00,,1029.80,94921242.91,13339.00,404.00,3034849.00,469886043903.47,8.65,0.93,245744.71,8.62,512175.00,271239.00,6359489.43,16225587.50,213.25,218556.66,20914.62,1.0742,0.9313
20/03/2017,58.00,,1049.08,58718869.96,14119.00,489.00,2958973.00,469886043903.47,7.30,0.67,290510.52,11.95,512637.00,277033.00,3296575.01,16227287.50,241.16,251286.51,20905.86,1.0754,0.9312
21/03/2017,59.00,,1118.63,78169421.52,13401.00,479.00,2905561.00,469886043903.47,7.86,0.67,302496.86,10.30,541181.00,288055.00,6200927.72,16229062.50,248.64,278348.69,20668.01,1.081,0.925
22/03/2017,58.00,,1028.73,97353030.80,12897.00,538.00,3355536.00,469886043903.47,7.26,0.62,370726.22,13.30,572753.00,320713.00,5359150.99,,269.31,274752.31,20661.30,1.08,0.9262
23/03/2017,55.00,,1038.79,47857364.16,13081.00,489.00,2786401.00,469886043903.47,7.49,0.69,301915.09,10.95,537474.00,287871.00,2379458.03,,236.00,243809.61,20656.58,1.0787,0.9274
24/03/2017,57.00,,941.92,83342548.59,12226.00,489.00,2876982.00,469886043903.47,7.87,0.58,420627.15,6.75,540389.00,289521.00,3876256.75,,231.55,216870.20,20596.72,1.0806,0.9261
25/03/2017,58.00,,959.34,104602038.37,11757.00,491.00,2827833.00,469886043903.47,7.27,0.56,331578.12,9.55,490876.00,242975.00,3359560.99,16236762.50,182.01,174323.29,20596.72,1.0806,0.9261
26/03/2017,50.00,,956.79,71646630.05,12383.00,419.00,2827451.00,469886043903.47,9.56,0.94,237293.78,7.20,468755.00,221915.00,1772687.27,16238837.50,154.65,147075.38,20596.72,1.0806,0.9261
27/03/2017,54.00,,1037.23,79080569.24,12673.00,493.00,2882149.00,469886043903.47,8.21,0.61,303796.70,19.42,459507.00,232291.00,2337117.33,16240487.50,194.84,201429.51,20550.98,1.0882,0.9204
28/03/2017,53.00,,1046.13,70342663.94,12855.00,488.00,2801207.00,469886043903.47,7.71,0.53,409096.06,10.70,553956.00,294001.00,2332205.31,,233.22,243693.42,20701.50,1.0852,0.9248
29/03/2017,51.00,,1040.58,61677763.73,13128.00,546.00,2824880.00,469886043903.47,7.09,0.75,257967.03,19.68,534779.00,283931.00,1812147.84,,212.94,221261.59,20659.32,1.0756,0.9288
30/03/2017,50.00,,1037.90,65011056.27,12739.00,555.00,2697281.00,482855238676.82,8.12,0.69,325048.83,12.20,521047.00,288788.00,2164789.74,,203.40,211540.67,20728.49,1.0726,0.9367
31/03/2017,48.00,,1079.55,75018988.17,12245.00,492.00,3277233.00,482855238676.82,7.94,0.45,423794.82,20.48,489451.00,259403.00,3573848.96,16247887.50,217.28,234876.44,20663.22,1.0698,0.9387
01/04/2017,17.00,,1086.93,40562346.19,11547.00,485.00,3363121.00,482855238676.82,7.84,0.73,252602.19,21.18,502790.00,255871.00,2859605.76,16249537.50,190.64,207895.79,20663.22,1.0698,0.9387
02/04/2017,17.00,,1099.17,59295644.26,12198.00,428.00,2956128.00,482855238676.82,9.76,0.85,252573.88,12.63,501562.00,244203.00,4026308.74,16251512.50,180.74,199858.32,20663.22,1.0698,0.9387
03/04/2017,18.00,,1141.81,90396475.17,13194.00,531.00,2775668.00,482855238676.82,9.59,0.78,309041.25,8.18,564024.00,288141.00,4163240.21,16253712.50,221.04,252360.44,20650.21,1.0655,0.9374
04/04/2017,18.00,,1141.60,67370298.18,13172.00,522.00,2879450.00,482855238676.82,7.85,0.59,299821.15,11.58,496730.00,256015.00,2476603.50,,200.30,228425.36,20689.24,1.0664,0.9369
05/04/2017,18.00,,1133.08,58001639.01,13257.00,542.00,2883227.00,482855238676.82,8.12,0.70,322587.26,20.63,577216.00,316555.00,2295660.85,,236.30,268458.86,20648.15,1.0661,0.9377
06/04/2017,18.00,,1196.31,92291084.79,13368.00,535.00,3032743.00,482855238676.82,8.51,0.66,310928.71,11.53,548639.00,290465.00,2045375.19,16259137.50,221.72,266263.27,20662.95,1.0651,0.9395
07/04/2017,18.00,,1190.45,60427563.20,13486.00,599.00,3116799.00,482855238676.82,9.09,0.69,324783.49,15.65,542131.00,295463.00,5893220.19,16261162.50,225.15,268825.27,20656.10,1.0616,0.9443
08/04/2017,17.00,,1181.15,31335396.15,12129.00,499.00,3044425.00,482855238676.82,9.84,1.14,165045.77,13.65,468193.00,226959.00,9838136.84,,171.61,203327.11,20656.10,1.0616,0.9443
09/04/2017,17.00,,1208.80,45470746.37,11905.00,504.00,3266872.00,482855238676.82,11.02,1.18,182076.11,7.60,489532.00,238286.00,1512371.73,16264862.50,168.06,204747.24,20656.10,1.0616,0.9443
10/04/2017,18.00,,1207.74,41204040.55,13751.00,557.00,3109015.00,482855238676.82,9.03,0.90,227965.85,15.18,548200.00,275496.00,2088750.29,,198.63,241281.90,20658.02,1.0606,0.9437
11/04/2017,18.00,,1226.62,39985187.82,13635.00,537.00,3145347.00,482855238676.82,9.31,0.80,287518.62,15.55,582103.00,307893.00,2024632.21,16268787.50,226.35,280398.26,20651.30,1.0614,0.9432
12/04/2017,19.00,,1218.92,41882984.89,14038.00,560.00,3166685.00,482855238676.82,8.80,0.75,263669.10,16.30,548651.00,278093.00,2068435.88,16270562.50,212.16,261226.71,20591.86,1.0611,0.9375
13/04/2017,19.00,,1180.02,61700362.56,13204.00,529.00,3219517.00,517807877351.86,9.38,0.73,248404.68,13.18,449521.00,228679.00,2143228.01,,216.67,257639.51,20453.25,1.063,0.9422
14/04/2017,17.00,,1185.26,43219939.69,13394.00,485.00,3274004.00,517807877351.86,8.20,0.66,296751.89,15.92,558990.00,290208.00,2216168.37,16273887.50,235.48,283994.27,20453.25,1.0625,0.9424
15/04/2017,16.00,,1184.88,21547006.67,12562.00,486.00,3178626.00,517807877351.86,9.21,0.90,231541.16,16.10,520821.00,271976.00,1615444.76,16275762.50,202.57,242681.73,20453.25,1.0625,0.9424
16/04/2017,17.00,,1186.93,19916836.26,12236.00,472.00,3053334.00,517807877351.86,11.37,0.97,205031.13,9.27,429263.00,211829.00,1902570.09,16277587.50,158.86,192803.86,20453.25,1.0625,0.9424
17/04/2017,18.00,,1205.63,45260449.24,14323.00,605.00,3301044.00,517807877351.86,9.64,0.67,282897.45,11.82,469209.00,245184.00,2451805.09,16279312.50,180.73,224067.00,20636.92,1.066,0.9395
18/04/2017,19.00,,1216.19,51782316.24,14880.00,634.00,3307796.00,517807877351.86,8.55,0.72,282978.36,16.58,553138.00,303091.00,2456420.95,16281137.50,220.21,279134.23,20523.28,1.0706,0.9319
19/04/2017,18.00,,1217.93,38464163.44,15624.00,556.00,3169498.00,517807877351.86,8.16,0.80,250893.42,11.12,566248.00,310104.00,2176695.99,,209.53,265578.46,20404.49,1.0707,0.9336
20/04/2017,18.00,,1241.69,61652281.03,15215.00,576.00,3299505.00,517807877351.86,9.44,0.70,280159.87,12.15,491206.00,269625.00,2242157.59,,229.92,297513.73,20578.71,1.0758,0.9331
21/04/2017,17.00,,1258.36,42287714.17,11200.00,338.00,2480182.00,517807877351.86,9.36,0.90,259347.86,14.88,612635.00,330354.00,2339052.36,16286737.50,244.39,323937.71,20547.76,1.0694,0.9322
22/04/2017,16.00,,1261.31,47589977.23,11456.00,310.00,2204202.00,517807877351.86,9.99,1.13,176541.94,14.48,530089.00,268712.00,1746209.31,,180.34,243044.92,20547.76,1.0694,0.9322
23/04/2017,15.00,,1257.99,48203962.26,14190.00,502.00,2888521.00,517807877351.86,11.52,1.31,159473.77,14.30,490003.00,245039.00,1577942.30,16290462.50,169.67,230042.78,20547.76,1.0694,0.9322
24/04/2017,17.00,,1262.90,39096538.33,15733.00,629.00,3404058.00,517807877351.86,9.86,0.80,218198.47,11.80,449880.00,222671.00,1940799.63,16292012.50,187.96,237376.95,20763.89,1.0846,0.9202
25/04/2017,19.00,,1279.41,45876269.77,15683.00,617.00,3430460.00,517807877351.86,8.34,0.69,306659.18,24.67,580200.00,325387.00,3246840.06,16293862.50,271.63,347524.07,20996.12,1.0941,0.9153
26/04/2017,21.00,,1309.11,64754541.50,16532.00,574.00,3587518.00,517807877351.86,8.48,0.76,286080.06,17.97,606556.00,334471.00,2429753.95,,253.84,332309.27,20975.09,1.0872,0.9172
27/04/2017,21.00,,1345.35,62204334.61,15396.00,600.00,3376560.00,521839702599.07,9.46,0.70,299790.69,20.25,554691.00,297884.00,2636893.45,16297612.50,256.45,345012.40,20981.33,1.0864,0.9197
28/04/2017,20.00,,1331.29,61518505.25,14276.00,558.00,3089944.00,521839702599.07,8.50,0.61,317159.22,13.50,582826.00,305271.00,2454474.32,16299312.50,249.68,332403.18,20940.51,1.0895,0.9177
29/04/2017,19.00,,1334.98,45569576.92,11967.00,566.00,3130579.00,521839702599.07,9.46,0.90,268392.27,9.87,634025.00,341319.00,2085973.15,,256.38,342257.23,20940.51,1.0895,0.9177
30/04/2017,19.00,,1353.00,43853713.71,12139.00,471.00,3244940.00,521839702599.07,10.03,1.04,199722.13,14.50,526652.00,281489.00,1786432.98,16303362.50,199.31,269664.13,20940.51,1.0895,0.9177
01/05/2017,24.00,,1417.17,102136864.54,14439.00,524.00,3450326.00,521839702599.07,10.11,0.67,312196.23,14.75,542847.00,294786.00,2509004.85,16305237.50,227.75,322759.50,20913.46,1.0912,0.9175
02/05/2017,26.00,,1452.08,86306466.16,13906.00,580.00,2923682.00,521839702599.07,9.80,0.71,316525.21,9.73,609090.00,333161.00,2531694.31,16307212.50,272.68,395951.67,20949.89,1.091,0.9149
03/05/2017,27.00,,1507.58,98768076.02,15215.00,651.00,3086498.00,521839702599.07,9.69,0.60,317492.17,18.58,547221.00,295149.00,2625551.84,16308862.50,247.34,372889.60,20957.90,1.092,0.9186
04/05/2017,34.00,,1508.29,178681011.56,15476.00,659.00,2784455.00,521839702599.07,10.23,0.60,397991.61,11.77,676230.00,354737.00,2892428.86,16310962.50,307.10,463190.00,20951.47,1.0967,0.9103
05/05/2017,32.00,,1533.34,136654833.46,14409.00,632.00,2965046.00,521839702599.07,10.75,0.50,373364.41,13.25,523629.00,267193.00,2863316.31,,261.31,400678.37,21006.94,1.0996,0.9093
06/05/2017,26.00,,1560.41,68907283.75,13250.00,599.00,2974370.00,521839702599.07,10.30,0.79,303559.12,15.63,677421.00,363022.00,2713257.08,,296.57,462776.62,21006.94,1.0996,0.9093
07/05/2017,25.00,,1535.87,62492472.19,13839.00,583.00,3234214.00,521839702599.07,11.49,0.85,276993.76,15.40,581369.00,316011.00,2213326.70,16316762.50,277.04,425490.46,21006.94,1.0996,0.9093
08/05/2017,29.00,,1640.62,139627613.29,15388.00,671.00,3460919.00,521839702599.07,11.53,0.59,438151.01,14.28,691480.00,365096.00,3877215.60,16319012.50,316.45,519173.22,21012.28,1.0928,0.9154
09/05/2017,37.00,,1721.28,167512042.53,15983.00,686.00,3623769.00,521839702599.07,11.59,0.51,442341.03,10.62,621156.00,332879.00,3162517.25,,302.96,521483.13,20975.78,1.0875,0.9196
10/05/2017,34.00,,1762.89,131817395.91,16689.00,745.00,3311981.00,555092980096.74,12.19,0.52,416118.52,17.45,592447.00,311391.00,3874769.78,,303.26,534621.63,20943.11,1.0873,0.9202
11/05/2017,38.00,,1820.99,151505814.83,15375.00,792.00,3331147.00,555092980096.74,12.15,0.54,364410.76,13.85,568521.00,294743.00,3043753.16,16324487.50,279.58,509112.96,20919.42,1.0869,0.9206
12/05/2017,45.00,,1720.48,139214052.65,15566.00,792.00,3325852.00,555092980096.74,12.17,0.65,343919.54,19.03,600568.00,317698.00,3073037.69,16326412.50,322.05,554081.09,20896.61,1.0926,0.9149
13/05/2017,47.00,,1771.92,111469417.31,14406.00,740.00,3004635.00,555092980096.74,12.25,0.91,250751.32,13.48,623293.00,329266.00,3010157.61,16328387.50,301.19,533692.39,20896.61,1.0926,0.9149
14/05/2017,39.00,,1776.32,61547076.23,13972.00,703.00,3134873.00,555092980096.74,11.30,0.95,246099.91,13.28,691330.00,369098.00,2545656.42,16330437.50,297.48,528411.93,20896.61,1.0926,0.9149
15/05/2017,55.00,,1723.13,102816017.73,15725.00,766.00,3136719.00,555092980096.74,12.83,0.61,401257.58,10.03,636246.00,329229.00,3103702.09,16332562.50,327.30,563985.94,20981.94,1.0979,0.9112
16/05/2017,48.00,,1739.03,108385267.37,15861.00,737.00,3088203.00,555092980096.74,14.82,0.60,332635.73,13.70,453290.00,233977.00,2799129.22,16334212.50,343.41,597199.24,20979.75,1.1072,0.9023
17/05/2017,41.00,,1807.49,132248945.78,16198.00,812.00,3413361.00,555092980096.74,13.80,0.47,518560.41,13.90,591515.00,317527.00,4046479.14,,485.94,878322.26,20606.93,1.1134,0.8962
18/05/2017,36.00,,1899.08,110766531.52,15641.00,746.00,3154812.00,555092980096.74,14.24,0.61,356585.58,12.08,570189.00,288904.00,3210225.94,,392.02,744481.16,20663.02,1.113,0.9006
19/05/2017,41.00,,1961.52,154137281.05,15018.00,738.00,3427777.00,555092980096.74,15.30,0.57,437720.10,11.88,633617.00,319502.00,2945763.68,,442.81,868584.68,20804.84,1.119,0.8923
20/05/2017,41.00,,2052.91,136549462.18,14681.00,689.00,2997322.00,555092980096.74,14.26,0.74,331908.80,19.33,646325.00,352805.00,2804084.67,16342037.50,387.75,796023.68,20804.84,1.119,0.8923
21/05/2017,43.00,,2046.53,128454137.15,14843.00,758.00,3403243.00,555092980096.74,13.75,0.82,266554.69,10.23,608719.00,326057.00,2312823.37,,352.79,721993.73,20804.84,1.119,0.8923
22/05/2017,67.00,,2090.66,295717901.86,16471.00,946.00,3683426.00,555092980096.74,14.23,0.53,425013.93,11.37,604610.00,327868.00,3323799.86,,406.64,850142.83,20894.83,1.1236,0.8899
23/05/2017,70.00,,2287.71,203482045.58,16824.00,1021.00,3806932.00,584152236544.97,15.98,0.57,448744.85,10.77,687290.00,367710.00,4112953.89,,468.38,1071525.91,20937.91,1.1198,0.8942
24/05/2017,80.00,,2379.19,248904779.15,17996.00,993.00,3701411.00,584152236544.97,16.85,0.53,450541.38,18.00,631835.00,338642.00,3588186.52,,472.94,1125215.97,21012.42,1.1175,0.8913
25/05/2017,100.00,,2387.21,401279047.70,17821.00,1082.00,3758301.00,584152236544.97,17.29,0.50,506576.48,11.70,659055.00,350114.00,3530884.93,16351762.50,498.88,1190928.11,21082.95,1.1218,0.8921
